material_id,formula,chemsys,band_gap,cbm,vbm,efermi,is_gap_direct,n,e_total,e_ionic,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,energy_above_hull,formation_energy_per_atom,equilibrium_reaction_energy_per_atom,density,density_atomic,volume,nsites,nelements,elements,crystal_system,theoretical,is_magnetic,total_magnetization,ordering,weighted_work_function,is_stable
mp-1227945,BaFeO2F,Ba-F-Fe-O,0.4455,4.0453,3.5998,3.71523463,False,,,,,,,,,0.129023684999994,-2.582065353,,5.84852826089103,13.86511213378056,69.3255606689028,5,4,"['Ba', 'F', 'Fe', 'O']",Tetragonal,True,True,4.9999035,FM,,False
mp-1214471,BaFeO4,Ba-Fe-O,1.412299999999999,1.6033,0.191,0.19107289,True,,,,,,,,,0.065276934062502,-1.732218810833332,,4.455399632723352,15.974630139626335,383.39112335103204,24,3,"['Ba', 'Fe', 'O']",Orthorhombic,True,True,8.0009063,FM,,False
mp-1196275,BaFeOF5,Ba-F-Fe-O,0.8303,-1.2947,-2.125,-2.11466788,False,,,,,,,,,0.305037372499999,-2.6211192884375,,3.8517658640625383,16.391028580258574,1049.0258291365487,64,4,"['Ba', 'F', 'Fe', 'O']",Orthorhombic,False,True,56.0000029,FM,,False
mp-1214449,BaFeP(O2F)2,Ba-F-Fe-O-P,2.2199,3.489,1.2691,1.26903109,True,,,,,,,,,0.0,-2.9689710713492063,-0.013779816666668,4.430458852570014,13.581951386907587,488.95024992867314,36,5,"['Ba', 'F', 'Fe', 'O', 'P']",Monoclinic,True,True,0.0,AFM,,True
mp-1228444,BaFeP3H2O11,Ba-Fe-H-O-P,2.617099999999999,3.5923,0.9752000000000001,0.97527083,False,,,,,,,,,0.001393179166666,-2.506787597023809,,3.481034272706165,12.299352902651854,442.77670449546673,36,5,"['Ba', 'Fe', 'H', 'O', 'P']",Triclinic,True,True,9.9990827,FM,,False
mp-1195793,BaFePHO5,Ba-Fe-H-O-P,2.984999999999999,4.8774,1.8924,1.8973452800000001,True,,,,,,,,,0.023791009444447002,-2.495505406765872,,4.396922059070257,12.804782149977207,460.9721573991794,36,5,"['Ba', 'Fe', 'H', 'O', 'P']",Orthorhombic,False,True,15.9998152,FM,,False
mp-850536,BaGa12O19,Ba-Ga-O,1.9266,4.4767,2.5501,2.58872811,True,,,,,,,,,0.015173574218749002,-2.335301744687499,,6.064903053600739,10.934608928573034,699.8149714286742,64,3,"['Ba', 'Ga', 'O']",Hexagonal,True,False,0.000366,NM,,False
mp-540585,BaGa2(GeO4)2,Ba-Ga-Ge-O,3.246499999999999,2.7592,-0.4873,-0.48710265,True,,,,,,,,,0.0,-2.456564405961537,-0.041348468910249,4.441150483646272,15.820164824690789,822.648570883921,52,4,"['Ba', 'Ga', 'Ge', 'O']",Monoclinic,False,False,1.7500000000000002e-05,NM,,True
mp-542459,BaGa2(GeO4)2,Ba-Ga-Ge-O,3.4189,2.8766,-0.5423,-0.52177933,False,,,,,,,,,0.015266798461550001,-2.4412976074999992,,4.440627543890934,15.822027848112828,822.745448101867,52,4,"['Ba', 'Ga', 'Ge', 'O']",Monoclinic,False,False,6.99e-05,NM,,False
mp-560870,BaGa2B2O7,B-Ba-Ga-O,3.984199999999999,4.6572,0.673,0.80062278,False,,,,,,,,,0.0,-2.763670269861109,-0.009166423489583,4.410226249484616,12.876700601109837,309.0408144266361,24,4,"['B', 'Ba', 'Ga', 'O']",Orthorhombic,False,False,0.0014745,NM,,True
mp-1227983,BaGa2GeS6,Ba-Ga-Ge-S,2.7662999999999993,5.0523,2.286,2.28882112,False,2.3787512718511232,15.09981752666667,9.441359913333335,5.658457613333334,,,,,0.0,-1.225585044499999,-0.0034118958125000003,3.723094554283116,24.164979824809052,241.64979824809052,10,4,"['Ba', 'Ga', 'Ge', 'S']",Triclinic,True,False,0.0005559,NM,,True
mp-1227970,BaGa2GeSe6,Ba-Ga-Ge-Se,1.9186,3.7507,1.8321,1.8348933,False,,,,,,,,,0.016288658625,-1.11165269040625,,4.882512154470691,27.996057804355992,279.9605780435599,10,4,"['Ba', 'Ga', 'Ge', 'Se']",Triclinic,True,False,0.0007800999999990001,NM,,False
mp-1227993,BaGa2SiS6,Ba-Ga-S-Si,3.0907,5.3891,2.2984,2.30100475,False,2.329463628534832,13.825177233333335,8.398776436666667,5.426400796666667,,,,,0.0,-1.330769891999999,-0.004403402749999,3.546534489603266,23.28189849778162,232.8189849778162,10,4,"['Ba', 'Ga', 'S', 'Si']",Triclinic,True,False,0.0,NM,,True
mp-1227978,BaGa2SiSe6,Ba-Ga-Se-Si,2.389399999999999,4.2295,1.8401,1.84263939,False,,,,,,,,,0.014068743000002002,-1.169778361906249,,4.675939635666563,27.6506229328853,276.506229328853,10,4,"['Ba', 'Ga', 'Se', 'Si']",Triclinic,True,False,2.6e-06,NM,,False
mp-769971,BaGa4O7,Ba-Ga-O,2.5768,3.0137,0.4369,0.47625858,False,,,,,,,,,0.0,-2.48627306875,-0.016568770833333,4.825666079210323,15.146809037324276,363.52341689578265,24,3,"['Ba', 'Ga', 'O']",Monoclinic,True,False,0.0,NM,,True
mp-4309,BaGa4S7,Ba-Ga-S,2.58,4.606899999999999,2.0269,2.0651257100000002,False,2.378076004532515,14.816318943333334,9.161073459999999,5.655245483333334,,,,,0.0,-1.258634606874999,-0.004451710625003,3.824823524635017,23.178938825602575,556.2945318144618,24,3,"['Ba', 'Ga', 'S']",Orthorhombic,False,False,0.0,NM,,True
mp-1191072,BaGa4Se7,Ba-Ga-Se,1.4955999999999992,3.0923,1.5967,1.7346935700000001,True,,,,,,,,,0.01086476791666,-1.145983673033856,,4.989722286523407,26.871252718111055,644.9100652346654,24,3,"['Ba', 'Ga', 'Se']",Monoclinic,False,False,0.0,NM,,False
mp-1403079,BaGaB4H3O10,B-Ba-Ga-H-O,1.9376000000000002,3.0388,1.1012,1.23956797,False,,,,,,,,,1.214909097105315,-1.30759946620614,,3.209796287791358,11.253713422775306,427.6411100654616,38,5,"['B', 'Ba', 'Ga', 'H', 'O']",Triclinic,True,False,1.0100000000000002e-05,NM,,False
mp-1182227,BaGaCu3Se4,Ba-Cu-Ga-Se,1.394899999999999,3.6357,2.2408,3.6354778,True,,,,,,,,,0.21626512597222103,-0.701721057430555,,4.901023032796166,26.86153734716577,241.75383612449193,9,4,"['Ba', 'Cu', 'Ga', 'Se']",Cubic,True,False,0.0004609,NM,,False
mp-1103816,BaGaH5,Ba-Ga-H,3.2255,2.5124,-0.7131000000000001,-0.64707674,False,,,,,,,,,5.2176428571915075e-05,-0.363678164821428,,3.550953727869468,14.168557015678148,198.35979821949408,14,3,"['Ba', 'Ga', 'H']",Monoclinic,False,False,0.0,NM,,False
mp-1540000,BaGaH5,Ba-Ga-H,3.1292,2.3258,-0.8034,-0.80324309,False,1.9833097206982062,9.773950379816709,5.840432931600712,3.933517448215996,,,,,0.0,-0.36373034125000003,-0.05483337107143001,3.537226489443016,14.22354223104207,199.12959123458896,14,3,"['Ba', 'Ga', 'H']",Orthorhombic,True,False,0.0,NM,,True
mp-1008506,BaGaSiH,Ba-Ga-H-Si,0.4792,3.774,3.2948,3.35288238,False,4.067986603473022,22.615592614632295,6.067077608596321,16.548515006035974,48.357,37.37,0.907,0.193,0.0,-0.43715596968749904,-0.0042131858300770006,4.683446659865512,20.93145475540513,83.72581902162052,4,4,"['Ba', 'Ga', 'H', 'Si']",Trigonal,True,False,0.0,NM,,True
mp-1182677,BaGd2CuO5,Ba-Cu-Gd-O,0.377299999999999,3.5842,3.2069,3.20677901,False,,,,,,,,,0.025897405277778,-3.023537846388889,,7.550803880603818,14.54790126711917,523.7244456162902,36,4,"['Ba', 'Cu', 'Gd', 'O']",Orthorhombic,False,True,51.999999,FiM,,False
mp-19332,BaGd2NiO5,Ba-Gd-Ni-O,0.9400000000000001,4.3349,3.3949,3.48149364,False,,,,,,,,,0.0057277747222200005,-3.069349602777778,,7.530153333522126,14.468898407889498,130.22008567100548,9,4,"['Ba', 'Gd', 'Ni', 'O']",Orthorhombic,False,True,12.0000001,FiM,,False
mp-17143,BaGd2O4,Ba-Gd-O,2.8146,4.756,1.9414,1.99711456,True,,,,,,,,,0.0,-3.6056465425,-0.016454488928571,7.525789184512779,16.259270600123234,455.25957680345056,28,3,"['Ba', 'Gd', 'O']",Orthorhombic,False,True,56.0000012,FM,,True
mp-19750,BaGd2PtO5,Ba-Gd-O-Pt,2.2586,5.7469,3.4883,3.6630773,False,,,,,,,,,0.016721306527772,-3.013609235555555,,9.04876258521547,14.821659873463489,266.7898777223428,18,4,"['Ba', 'Gd', 'O', 'Pt']",Tetragonal,False,True,27.9677086,FM,,False
mp-1202710,BaGd2Sc2O7,Ba-Gd-O-Sc,2.9688,5.2552,2.2864,5.25514796,False,,,,,,,,,0.0,-3.7783246683333322,-0.002941169861111,6.370594836585991,14.200032992560267,681.6015836428928,48,4,"['Ba', 'Gd', 'O', 'Sc']",Tetragonal,False,True,56.0024225,FM,,True
mp-1197749,BaGd2Si3O10,Ba-Gd-O-Si,0.145799999999999,3.0444,2.8986,2.94051982,False,,,,,,,,,0.0,-3.5676785271875,-0.0026047195312500003,5.193585384330421,13.909753530030295,445.11211296096945,32,4,"['Ba', 'Gd', 'O', 'Si']",Monoclinic,False,True,28.0000004,FM,,True
mp-15904,BaGd2ZnO5,Ba-Gd-O-Zn,2.6449,5.1785,2.5336,2.53548022,True,,,,,,,,,0.014632035185181,-3.2007851988888882,,7.485380962783398,14.720971648210744,529.9549793355868,36,4,"['Ba', 'Gd', 'O', 'Zn']",Orthorhombic,False,True,55.9879495,FM,,False
mp-19942,BaGdAuSe3,Au-Ba-Gd-Se,0.8572000000000001,3.9698,3.1126,3.21346589,False,,,,,,,,,3.8759583331327015e-05,-1.7516820228385401,,7.256707739545914,27.78063728002155,333.3676473602586,12,4,"['Au', 'Ba', 'Gd', 'Se']",Orthorhombic,False,True,13.9999997,FM,,False
mp-29538,BaGdCl5,Ba-Cl-Gd,1.9979,2.9622,0.9643,1.06058477,False,,,,,,,,,0.009632759642849001,-2.813930140714284,,4.254502510252474,26.308668534925207,368.3213594889529,14,3,"['Ba', 'Cl', 'Gd']",Monoclinic,False,True,13.9999999,FM,,False
mp-1102297,BaGdCuS3,Ba-Cu-Gd-S,1.0862,4.6889,3.6027,3.78355684,False,,,,,,,,,0.0,-1.958406533749999,-0.049297834999995,5.291153949617727,23.763335145259543,285.1600217431145,12,4,"['Ba', 'Cu', 'Gd', 'S']",Orthorhombic,False,True,14.0130195,FM,,True
mp-20157,BaGdCuSe3,Ba-Cu-Gd-Se,0.8826,3.9987,3.1161,3.38691974,False,,,,,,,,,0.0,-1.8230161028385412,-0.060362537291668,6.159962885594262,26.732458852817775,320.7895062338133,12,4,"['Ba', 'Cu', 'Gd', 'Se']",Orthorhombic,False,True,13.9999994,FM,,True
mp-1095273,BaGdCuTe3,Ba-Cu-Gd-Te,0.503099999999999,4.8742,4.3711,4.45120751,False,,,,,,,,,0.0,-1.469994218333331,-0.034374744999998,6.363740886809432,32.22244087573986,386.66929050887836,12,4,"['Ba', 'Cu', 'Gd', 'Te']",Orthorhombic,False,True,6.1205294,FM,,True
mp-1193020,BaGdFe4O7,Ba-Fe-Gd-O,1.657499999999999,3.9246,2.2671,2.4378496,False,,,,,,,,,0.030996440240382003,-2.197967803461537,,5.317006968422366,15.133748984468436,393.4774735961793,26,4,"['Ba', 'Fe', 'Gd', 'O']",Orthorhombic,True,True,48.0000012,FM,,False
mp-1516504,BaGdInWO6,Ba-Gd-In-O-W,1.6715,5.2133,3.5418000000000003,3.5540388,False,,,,,,,,,0.08836663545833301,-2.703644507666666,,7.372552371451489,15.523737343110739,155.2373734311074,10,5,"['Ba', 'Gd', 'In', 'O', 'W']",Cubic,True,True,7.0000002,FM,,False
mp-1516597,BaGdInWO6,Ba-Gd-In-O-W,1.2633,5.1763,3.9130000000000003,4.03172485,True,,,,,,,,,0.09077435445833201,-2.701236788666667,,7.371897427878505,15.52511652290821,621.0046609163284,40,5,"['Ba', 'Gd', 'In', 'O', 'W']",Orthorhombic,True,True,28.0,FM,,False
mp-1521621,BaGdNbSnO6,Ba-Gd-Nb-O-Sn,1.6839,5.2531,3.5692,3.67282151,False,,,,,,,,,0.130507739299995,-2.9791707725,,6.517828512860006,15.341914154757035,306.8382830951407,20,5,"['Ba', 'Gd', 'Nb', 'O', 'Sn']",Triclinic,True,True,14.0000006,FM,,False
mp-1521784,BaGdNbSnO6,Ba-Gd-Nb-O-Sn,1.701899999999999,5.2512,3.5493,3.7042507000000002,True,,,,,,,,,0.13580979304999502,-2.97386871875,,6.507824064072682,15.365499210675821,614.6199684270329,40,5,"['Ba', 'Gd', 'Nb', 'O', 'Sn']",Orthorhombic,True,True,28.000001,FM,,False
mp-1521883,BaGdNbSnO6,Ba-Gd-Nb-O-Sn,2.1665,4.9044,2.7379000000000002,2.83301919,False,,,,,,,,,0.182424831299995,-2.9272536805000002,,6.375483718939292,15.684451553483465,156.84451553483464,10,5,"['Ba', 'Gd', 'Nb', 'O', 'Sn']",Cubic,True,True,7.0000002,FM,,False
mp-1214433,BaGe(AsO4)2,As-Ba-Ge-O,2.7087,3.4819,0.7732,0.77312402,False,,,,,,,,,0.027390133749999,-2.153513424166666,,4.495589857742549,15.015084212723485,180.1810105526818,12,4,"['As', 'Ba', 'Ge', 'O']",Monoclinic,True,False,0.0010318,NM,,False
mp-2139,BaGe2,Ba-Ge,0.5255000000000001,2.7412,2.2157,2.264938899999999,False,3.847119751623717,22.716841506666665,7.916511123333333,14.800330383333332,,,,,0.0,-0.5302564979166671,-0.041897477361112004,5.064587686842674,30.886355284410854,741.2725268258605,24,2,"['Ba', 'Ge']",Orthorhombic,False,False,0.0,NM,,True
mp-28288,BaGe2O5,Ba-Ge-O,1.8132000000000001,4.237,2.4238,2.48535435,True,,,,,,,,,0.053497130868056006,-2.4431841046875,,5.858231305683136,12.847694045498528,411.1262094559529,32,3,"['Ba', 'Ge', 'O']",Orthorhombic,False,False,0.003784199999999,NM,,False
mp-558184,BaGe2O5,Ba-Ge-O,2.7735000000000003,4.713,1.9395,1.9404124600000001,False,,,,,,,,,0.038233716180555,-2.458447519375,,5.599280190452389,13.441864115233235,1720.558606749854,128,3,"['Ba', 'Ge', 'O']",Monoclinic,False,False,0.0053216,NM,,False
mp-28710,BaGe2S5,Ba-Ge-S,2.277999999999999,3.6365,1.3585,1.62641984,False,,,,,,,,,0.0,-1.146028342499999,-0.0014552580468770002,3.423471482862407,26.855265683135816,859.3685018603461,32,3,"['Ba', 'Ge', 'S']",Cubic,False,False,0.0,NM,,True
mp-1194551,BaGe4(RhS3)2,Ba-Ge-Rh-S,1.4674,5.8771,4.4097,4.39370972,True,,,,,,,,,0.019900212019223002,-0.9787278538461521,,5.13873030584325,20.53412650756044,1067.774578393143,52,4,"['Ba', 'Ge', 'Rh', 'S']",Orthorhombic,False,False,7.35e-05,NM,,False
mp-1196124,BaGe4O9,Ba-Ge-O,3.0267,3.8472,0.8205,0.82045619,True,,,,,,,,,0.0008222428571420001,-2.353487581309524,,4.891497042803309,13.867091782797646,582.4178548775011,42,3,"['Ba', 'Ge', 'O']",Trigonal,False,False,0.0021406,NM,,False
mp-3848,BaGe4O9,Ba-Ge-O,3.0551,3.8615,0.8064,0.89193946,True,1.863505481612544,11.562211033329575,8.089558353329577,3.47265268,,,,,0.0,-2.3543098241666662,-0.0050307507738160005,5.068852634878905,13.381891985000907,562.0394633700381,42,3,"['Ba', 'Ge', 'O']",Trigonal,False,False,0.0,NM,,True
mp-1029679,BaGe7N10,Ba-Ge-N,2.1552,4.8108,2.6556,2.67727608,False,2.258230100469539,18.585264376666665,13.485661189999997,5.099603186666666,,,,,0.0,-0.35506666333333303,-0.029994578298601002,5.053268953007086,14.346867900548126,516.4872444197325,36,3,"['Ba', 'Ge', 'N']",Monoclinic,True,False,0.0026349,NM,,True
mp-1029743,BaGeN2,Ba-Ge-N,2.4971,5.9168,3.4197,3.41969702,False,2.553054140958759,21.73389247,15.215807023333333,6.518085446666667,,,,,0.0,-0.59915626015625,-0.010733177406251002,6.044851396887332,16.343484948553982,1045.9830367074549,64,3,"['Ba', 'Ge', 'N']",Orthorhombic,True,False,0.0009693999999990001,NM,,True
mp-13863,BaGeO3,Ba-Ge-O,3.5519,4.2653,0.7134,0.77691135,False,1.79440844477133,11.98819577333333,8.768294106666666,3.219901666666666,,,,,0.0,-2.696001211500001,-0.040331775547616,4.956252732217032,17.285692056775623,345.7138411355125,20,3,"['Ba', 'Ge', 'O']",Orthorhombic,False,False,0.0,NM,,True
mp-2901869,BaGeO3,Ba-Ge-O,2.2342,3.1821,0.9479000000000001,1.22764643,False,,,,,,,,,0.32623320983333304,-2.369768001666667,,4.42562197888616,19.35824137113004,580.7472411339012,30,3,"['Ba', 'Ge', 'O']",Triclinic,True,False,0.0,NM,,False
mp-676865,BaGeO3,Ba-Ge-O,1.4284000000000001,2.2813,0.8529,0.90075542,False,,,,,,,,,0.45118400616666604,-2.244817205333333,,4.525060472578735,18.932842777200207,567.9852833160062,30,3,"['Ba', 'Ge', 'O']",Triclinic,True,False,0.0006789,NM,,False
mp-1192417,BaGePbO4,Ba-Ge-O-Pb,3.4303,5.5207,2.0904,2.22657616,False,,,,,,,,,0.0,-2.349798765714287,-0.0040915183482230005,6.491350804520728,17.583674906715324,492.3428973880291,28,4,"['Ba', 'Ge', 'O', 'Pb']",Orthorhombic,False,False,0.0,NM,,True
mp-1195469,BaGeS3,Ba-Ge-S,2.4497,4.0807,1.631,1.63119904,False,,,,,,,,,0.0,-1.433299476249995,-0.019944226249996002,3.697401324024579,27.500069219156764,1100.0027687662705,40,3,"['Ba', 'Ge', 'S']",Monoclinic,False,False,0.0,NM,,True
mp-1214490,BaH(BrO3)2,Ba-Br-H-O,3.5321,3.1015,-0.43060000000000004,3.10137409,False,,,,,,,,,0.40036037220833204,-0.8196203416250001,,3.628177900810006,18.038910705228197,360.778214104564,20,4,"['Ba', 'Br', 'H', 'O']",Monoclinic,True,True,2.0001404,FM,,False
mp-1214576,BaH(NO2)2,Ba-H-N-O,1.6583,1.3808,-0.2775,-0.27742442,False,,,,,,,,,0.5733803766145861,-0.963973186197916,,2.9892612478656053,15.994689008689498,767.7450724170959,48,4,"['Ba', 'H', 'N', 'O']",Hexagonal,True,True,6.0000001,FM,,False
mp-1182102,BaH2,Ba-H,1.6461000000000001,2.7509,1.1048,1.16325348,False,,,,,,,,,0.025776989999999,-0.5789698816666681,,4.432350608108235,17.401172752389922,104.40703651433954,6,2,"['Ba', 'H']",Hexagonal,True,False,0.0,NM,,False
mp-23715,BaH2,Ba-H,2.8697,2.7273,-0.1424,-0.07323745,False,2.064398438609498,11.726386446666666,7.464645533333332,4.261740913333334,30.008,17.353,0.074,0.258,0.0,-0.6047468716666671,-0.6047468716666671,4.1024432943265055,18.800527660556977,225.60633192668374,12,2,"['Ba', 'H']",Orthorhombic,False,False,0.0,NM,,True
mp-1214914,BaH2(CO2)4,Ba-C-H-O,2.1749,1.2716,-0.9033,-0.9032685300000001,False,,,,,,,,,0.440434101500001,-1.4173155915,,2.138431242304921,16.326681034152582,489.80043102457745,30,4,"['Ba', 'C', 'H', 'O']",Monoclinic,True,True,4.0004335,FM,,False
mp-1228613,BaH2(CO3)2,Ba-C-H-O,0.1391,-2.7537000000000003,-2.8928000000000003,-2.90439698,False,,,,,,,,,1.20295434613637,-0.8479615938636371,,1.7302363041148041,22.628466751554647,248.91313426710113,11,4,"['Ba', 'C', 'H', 'O']",Triclinic,True,False,0.0015053,NM,,False
mp-1214729,BaH2(S2O3)2,Ba-H-O-S,2.8811,2.2361,-0.645,2.23608448,True,,,,,,,,,0.5365438818803311,-1.192812475192307,,2.321471627306485,20.00623563107166,1040.3242528157264,52,4,"['Ba', 'H', 'O', 'S']",Monoclinic,True,True,8.0001319,FM,,False
mp-644226,BaH2C2O5,Ba-C-H-O,3.1849,3.142,-0.0429,0.07353787,False,,,,,,,,,0.056458545000000006,-1.9342404862499998,,3.2778423639729413,12.328564581976256,246.57129163952513,20,4,"['Ba', 'C', 'H', 'O']",Monoclinic,False,False,0.0005101999999990001,NM,,False
mp-24510,BaH2I2O7,Ba-H-I-O,3.6607000000000003,4.6219,0.9612,1.04088189,False,,,,,,,,,0.014186684374999,-1.465429388958333,,4.417473762515274,15.823850962961458,379.772423111075,24,4,"['Ba', 'H', 'I', 'O']",Monoclinic,False,False,2.09e-05,NM,,False
mp-541221,BaH2N2O5,Ba-H-N-O,2.3970000000000002,2.2775,-0.11950000000000001,-0.11471387,True,,,,,,,,,0.093163696825003,-1.41144314675,,3.032312110074138,13.545432322980965,812.7259393788579,60,4,"['Ba', 'H', 'N', 'O']",Hexagonal,True,False,0.0002159,NM,,False
mp-541657,BaH2N2O5,Ba-H-N-O,2.3701,2.2776,-0.0925,-0.07792771,True,,,,,,,,,0.09339301849167,-1.4112138250833342,,3.042092579732795,13.501883125717566,810.1129875430539,60,4,"['Ba', 'H', 'N', 'O']",Hexagonal,True,False,0.0002058,NM,,False
mp-1194968,BaH2PdN4O9,Ba-H-N-O-Pd,2.0568,2.0165,-0.0403,2.0163233,True,,,,,,,,,0.07885030505884101,-1.144682043676471,,3.10558832909734,14.021066196749551,953.4325013789695,68,5,"['Ba', 'H', 'N', 'O', 'Pd']",Monoclinic,False,False,0.235253699999999,NM,,False
mp-1214636,BaH2S5O6,Ba-H-O-S,2.9946,1.8865,-1.1081,-1.10792467,False,,,,,,,,,0.479993744424596,-1.125837158571428,,2.040649786845004,22.99743648999862,643.9282217199614,28,4,"['Ba', 'H', 'O', 'S']",Triclinic,True,True,3.9996161999999993,FM,,False
mp-1214685,BaH2S5O6,Ba-H-O-S,2.681499999999999,1.8141,-0.8674000000000001,-0.86737569,False,,,,,,,,,0.486639751924596,-1.119191151071428,,2.118652369641591,22.150738150230953,1240.4413364129334,56,4,"['Ba', 'H', 'O', 'S']",Orthorhombic,True,True,8.0000055,FM,,False
mp-1214799,BaH2Se(S2O3)2,Ba-H-O-S-Se,2.437,1.722999999999999,-0.714,-0.71393255,True,,,,,,,,,0.6074909272177951,-1.088294631238838,,2.335650432145585,22.474222157688295,1258.5564408305445,56,5,"['Ba', 'H', 'O', 'S', 'Se']",Orthorhombic,True,True,8.00001,FM,,False
mp-23755,BaH3C3O7,Ba-C-H-O,2.8857,2.3132,-0.5725,-0.25955014,False,,,,,,,,,0.049335200535711006,-1.793994966874999,,2.707803494799491,12.631854866230452,707.3838725089053,56,4,"['Ba', 'C', 'H', 'O']",Monoclinic,False,False,0.0003676,NM,,False
mp-1227990,BaH3IO6,Ba-H-I-O,1.9605000000000001,3.6885,1.728,1.72791509,True,,,,,,,,,0.015196860738634,-1.479217159886364,,4.717094362258582,11.624907120782924,127.87397832861217,11,4,"['Ba', 'H', 'I', 'O']",Triclinic,True,False,8.070000000000001e-05,NM,,False
mp-555646,BaH4(CO3)2,Ba-C-H-O,3.4292,2.9619,-0.46730000000000005,0.5110968,False,,,,,,,,,0.045849027115385,-1.780843226153846,,2.960264602462929,11.278253473911416,586.4691806433937,52,4,"['Ba', 'C', 'H', 'O']",Monoclinic,False,False,0.004637,NM,,False
mp-24090,BaH4(IO)2,Ba-H-I-O,3.6583,4.8127,1.1544,1.24757441,False,,,,,,,,,0.0014177525000000002,-1.5354858138888892,,4.05640889869357,19.42951892528604,349.7313406551487,18,4,"['Ba', 'H', 'I', 'O']",Monoclinic,False,False,0.0002453,NM,,False
mp-626726,BaH4O3,Ba-H-O,3.9287,3.1248,-0.8039000000000001,-0.7385362,True,1.644466797070304,10.566188316666667,7.86191727,2.704271046666666,,,,,0.0033984993749980002,-1.772861973750001,,3.698539020780369,10.626987705346341,170.03180328554146,16,3,"['Ba', 'H', 'O']",Monoclinic,True,False,0.0,NM,,False
mp-626735,BaH4O3,Ba-H-O,3.9758,3.255,-0.7208,-0.68769717,False,,,,,,,,,0.014287536874999,-1.761972936249999,,3.439710996406966,11.426636930437754,182.82619088700406,16,3,"['Ba', 'H', 'O']",Triclinic,True,False,4e-07,NM,,False
mp-1202302,BaH6(C2O5)2,Ba-C-H-O,3.1456,2.5849,-0.5607,-0.57179402,False,,,,,,,,,0.06959291249999601,-1.623086294880952,,2.580844845055379,10.766729494065576,452.20263875075415,42,4,"['Ba', 'C', 'H', 'O']",Monoclinic,False,False,0.0027477,NM,,False
mp-1202239,BaH6C2SNO5,Ba-C-H-N-O-S,3.5841000000000003,2.6789,-0.9052,-0.8332545100000001,False,,,,,,,,,0.087576083167965,-1.351062526562501,,2.248668059809156,13.544397518840816,433.4207206029061,32,6,"['Ba', 'C', 'H', 'N', 'O', 'S']",Triclinic,False,False,0.0003413,NM,,False
mp-723120,BaH6C4O7,Ba-C-H-O,2.6483,3.1872,0.5389,0.60642875,False,,,,,,,,,0.15736891861111202,-1.375242652083333,,2.5562722495241053,10.949745244542417,394.190828803527,36,4,"['Ba', 'C', 'H', 'O']",Triclinic,False,False,0.0,NM,,False
mp-1204016,BaH8(IO6)2,Ba-H-I-O,1.9917999999999991,2.7053000000000003,0.7135,2.70530583,True,,,,,,,,,0.0222451926087,-1.250599147391304,,3.918868916125667,10.891539332577377,501.01080929855937,46,4,"['Ba', 'H', 'I', 'O']",Monoclinic,False,False,0.0044393,NM,,False
mp-720842,BaH8PtC4(NO)4,Ba-C-H-N-O-Pt,2.1173,2.0667,-0.0506,-0.031135720000000002,False,,,,,,,,,0.149337328295465,-0.8301878131818181,,3.078096930237101,12.470122289472709,548.6853807367992,44,6,"['Ba', 'C', 'H', 'N', 'O', 'Pt']",Monoclinic,False,False,0.0055501,NM,,False
mp-720904,BaH8PtC4(NO)4,Ba-C-H-N-O-Pt,1.501199999999999,1.8319,0.3307,0.40296699,False,,,,,,,,,0.181686436022738,-0.797838705454545,,3.060646978324293,12.541219360072233,551.8136518431783,44,6,"['Ba', 'C', 'H', 'N', 'O', 'Pt']",Monoclinic,False,False,0.0087387,NM,,False
mp-766855,BaH9IO5,Ba-H-I-O,3.5202,3.2816,-0.2386,-0.17182184,True,,,,,,,,,0.009511703906248,-1.482844477265626,,2.879966966419456,12.731663740257796,407.41323968824946,32,4,"['Ba', 'H', 'I', 'O']",Triclinic,False,False,0.002743299999999,NM,,False
mp-24424,BaHBr,Ba-Br-H,3.2113,3.8818,0.6705,0.72698904,True,1.973072512605656,9.962466869999998,6.06945173,3.8930151399999993,,,,,0.0,-1.66233117208333,-0.069599267916659,4.674037543826062,25.844485438651798,155.06691263191078,6,3,"['Ba', 'Br', 'H']",Tetragonal,False,False,0.0,NM,,True
mp-23861,BaHCl,Ba-Cl-H,3.4827,4.0784,0.5957,0.61529906,True,1.886571007586691,9.557431203333332,5.9982810366666675,3.559150166666665,,,,,0.0,-1.8344749187499971,-0.047984239583329,4.061759008732977,23.68281517551651,142.09689105309906,6,3,"['Ba', 'Cl', 'H']",Tetragonal,False,False,0.0,NM,,True
mp-23862,BaHI,Ba-H-I,2.811099999999999,4.7010000000000005,1.8899,1.992644219999999,True,2.107291650436645,10.654113970000001,6.21343587,4.440678099999999,,,,,0.0,-1.399409345416668,-0.039870194722223,4.951263531211693,29.651717487902754,177.91030492741652,6,3,"['Ba', 'H', 'I']",Tetragonal,False,False,0.0,NM,,True
mp-643384,BaHIO,Ba-H-I-O,3.936199999999999,4.5886,0.6524,0.75208484,True,1.871105186781331,9.992312496666665,6.4912778766666674,3.50103462,,,,,0.0,-2.129415744687499,-0.067417508645826,4.487398460981544,26.017749209802982,416.2839873568477,16,4,"['Ba', 'H', 'I', 'O']",Orthorhombic,False,False,7.480000000000004e-05,NM,,True
