material_id,formula,chemsys,band_gap,cbm,vbm,efermi,is_gap_direct,n,e_total,e_ionic,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,energy_above_hull,formation_energy_per_atom,equilibrium_reaction_energy_per_atom,density,volume,nsites,nelements,elements,elements_clean,crystal_system,theoretical,is_magnetic,total_magnetization,ordering,weighted_work_function,is_stable,contains_toxic,contains_scarce,band_gap_score_sq,band_gap_score_si,stability_score,dielectric_score,mechanical_score,magnetic_score,direct_gap_bonus,semiconductor_score
mp-29310,Si2H6Se,H-Se-Si,3.8682,2.3827,-1.4855,-1.24104376,True,1.638201344971571,3.61884264,0.9351389933333331,2.6837036466666673,,,,,0.0,-0.23878085734374901,-0.0038472215277760005,1.678585943050742,1117.2863590809695,72,3,['H' 'Se' 'Si'],"H,Se,Si",Tetragonal,False,False,0.0,NM,,True,False,False,2.1146846758409654e-09,5.990709652599032e-19,1.0,0.09933672723044473,0.5,1.0,0.1,0.5149005096132379
mp-769310,SiBi2O5,Bi-O-Si,2.763299999999999,7.2822,4.5189,4.55651357,False,,,,,,,,,0.09197286822914201,-2.201037637187501,,7.413668267245053,471.29999286994547,32,3,['Bi' 'O' 'Si'],"Bi,O,Si",Orthorhombic,True,False,0.000819,NM,,False,False,False,0.0017810155721073283,3.051641356078664e-07,0.15890362945356773,0.5,0.5,1.0,0.0,0.23865408632793522
mp-1219319,Sm2CoNiO6,Co-Ni-O-Sm,0.512,3.8706,3.3586,3.87058385,False,,,,,,,,,0.0,-2.542865451,-0.032643106000000005,7.407863256856395,230.58920155931418,20,4,['Co' 'Ni' 'O' 'Sm'],"Co,Ni,O,Sm",Monoclinic,True,True,5.9965098,FM,,True,False,True,0.11736694147977556,0.1282608896622262,1.0,0.5,0.5,0.0,0.0,0.38122278193735004
mp-1202520,Sm2HfS5,Hf-S-Sm,1.1083,5.6725,4.5642,4.5646583,True,,,,,,,,,0.0,-2.207648429375,-0.011545996875012001,6.357779543004347,668.1407210015964,32,3,['Hf' 'S' 'Sm'],"Hf,S,Sm",Orthorhombic,False,False,0.0,NM,,True,False,True,0.8455522783683592,0.9992397891068318,1.0,0.5,0.5,1.0,0.1,0.9362740379581145
mp-1232072,Sm2MgSe4,Mg-Se-Sm,1.1339000000000001,2.6221,1.4882,2.6225994,True,,,,,,,,,0.038432844642856005,-1.934004642767857,,5.065814398233165,420.14226549151505,14,3,['Mg' 'Se' 'Sm'],"Mg,Se,Sm",Cubic,True,False,0.000127599999999,NM,,False,False,True,0.8756916206453965,0.9989271869868999,0.4636353622807131,0.5,0.5,1.0,0.1,0.7287037414016061
mp-218,Sm2O3,O-Sm,3.7823,4.9659,1.1836,1.27052682,False,,,,,130.35,55.209,0.11,0.314,0.0,-3.86195246725,-3.861952467249999,7.079480081162786,654.3533566824561,40,2,['O' 'Sm'],"O,Sm",Cubic,False,False,0.0,NM,,True,False,True,8.029917915653573e-09,7.921935983666207e-18,1.0,0.5,0.9999829862558465,1.0,0.0,0.5249983006330641
mp-1209458,Sm2Sn3(PbS4)3,Pb-S-Sm-Sn,0.5084000000000001,5.2757,4.7673,5.27570482,True,,,,,,,,,0.0063178583749980005,-1.139831664999998,,5.763742316179697,958.3559570274899,40,4,['Pb' 'S' 'Sm' 'Sn'],"Pb,S,Sm,Sn",Orthorhombic,True,False,0.0001406,NM,,False,True,True,0.1151959716094193,0.12517019736236815,0.8813000188391645,0.5,0.5,1.0,0.1,0.5336095744948511
mp-1105248,Sm3Bi4Au3,Au-Bi-Sm,0.34279999999999905,5.5763,5.2335,5.32860013,False,,,,,,,,,0.0,-0.7036796925000011,-0.060006014,11.742363979542587,531.124480373018,20,3,['Au' 'Bi' 'Sm'],"Au,Bi,Sm",Cubic,False,False,0.0,NM,,True,False,True,0.04471150177761867,0.03488225998512244,1.0,0.5,0.5,1.0,0.0,0.49141021444217303
mp-756591,Sm3NbO7,Nb-O-Sm,2.729199999999999,4.7475000000000005,2.0183,2.11528805,False,2.23500121476477,51.960823703333325,46.96559327333333,4.9952304299999994,,,,,0.0016683605681850002,-3.6835614654545443,,6.950824348991894,313.4258563277941,22,3,['Nb' 'O' 'Sm'],"Nb,O,Sm",Orthorhombic,True,False,0.0,NM,,False,False,True,0.0024034153277013312,5.651085502032191e-07,0.9671833336606235,0.400215005080414,0.5,1.0,0.0,0.4071861204978833
mp-1191597,Sm3SbO7,O-Sb-Sm,2.6788,5.5336,2.8548,3.01435493,False,,,,,,,,,0.000178225909088,-3.351898205454546,,7.173073013334402,317.0737556950194,22,3,['O' 'Sb' 'Sm'],"O,Sb,Sm",Orthorhombic,False,False,2.8e-06,NM,,False,False,True,0.0036934123210275323,1.372045316070678e-06,0.9964418271715593,0.5,0.5,1.0,0.0,0.4750340156799441
mp-972448,SmBS3,B-S-Sm,2.4295,5.7842,3.3547000000000002,3.44472714,True,2.608874066208128,15.471959333333333,8.66573544,6.806223893333333,,,,,0.015498809530000001,-1.535263818833332,,4.296195400224133,397.902104166193,20,3,['B' 'S' 'Sm'],"B,S,Sm",Orthorhombic,False,False,0.0,NM,,False,False,True,0.024492041982175593,7.288610796525163e-05,0.7334644193641414,0.693939097420124,0.5,1.0,0.1,0.5435909128657926
mp-9194,SmCuSeO,Cu-O-Se-Sm,1.286499999999999,6.0371,4.7506,4.86240327,True,,,,,74.998,35.782,0.725,0.294,0.0023067978125010003,-2.236524274335937,,7.406205465610109,138.50090046854655,8,4,['Cu' 'O' 'Se' 'Sm'],"Cu,O,Se,Sm",Tetragonal,False,False,0.0,NM,,False,False,True,0.9910953520685293,0.8572613051781706,0.9549121270930699,0.5,0.6569354959485759,1.0,0.1,0.955784615161983
mp-1209026,SmMoO5,Mo-O-Sm,2.2979,3.608,1.3101,3.608034179999999,False,,,,,,,,,0.143185603214288,-2.461695590714286,,4.9025008130101995,442.0836927769443,28,3,['Mo' 'O' 'Sm'],"Mo,O,Sm",Monoclinic,True,False,0.000353199999999,NM,,False,False,True,0.05684575218660401,0.0004491980293090156,0.05705656902321821,0.5,0.5,1.0,0.0,0.22818866400616675
mp-14152,SmNbO4,Nb-O-Sm,3.5797,5.2413,1.6616,1.73486026,False,,,,,,,,,0.0,-3.537960958333332,-0.1588610200744,6.50673525246343,156.8294460285077,12,3,['Nb' 'O' 'Sm'],"Nb,O,Sm",Monoclinic,False,False,0.0,NM,,True,False,True,1.5562753491494665e-07,2.5268561331526527e-15,1.0,0.5,0.5,1.0,0.0,0.47500003890688414
mp-3931,SmSF,F-S-Sm,1.229699999999999,5.095,3.8653,3.90254988,True,,,,,101.622,51.669,0.10200000000000001,0.28300000000000003,0.0,-3.317725045833334,-0.027546064722224,6.468957202528947,103.40814430194918,6,3,['F' 'S' 'Sm'],"F,S,Sm",Tetragonal,False,False,0.0,NM,,True,False,True,0.9626946194348831,0.93532982717957,1.0,0.5,0.8941795063273748,1.0,0.1,0.9953910795683937
mp-1218986,SmSbTe3,Sb-Sm-Te,0.8487999999999991,5.2465,4.3977,5.24666074,True,,,,,,,,,0.058006843142857006,-0.995254028999999,,6.145763368397908,176.95446119676572,5,3,['Sb' 'Sm' 'Te'],"Sb,Sm,Te",Trigonal,True,False,2.6900000000000003e-05,NM,,False,False,True,0.470484624290868,0.6645746945485461,0.3134432792041059,0.5,0.5,1.0,0.1,0.5586013620504229
mp-17006,SmTl(MoO4)2,Mo-O-Sm-Tl,3.534399999999999,4.4822,0.9478000000000001,0.9836875900000001,False,,,,,,,,,0.010141394583333001,-2.360507114861112,,5.725704402513538,391.2987103593122,24,4,['Mo' 'O' 'Sm' 'Tl'],"Mo,O,Sm,Tl",Tetragonal,False,False,0.0039181,NM,,False,True,True,2.915372651637129e-07,8.616029768819336e-15,0.8164187418035795,0.5,0.5,1.0,0.0,0.42910475833521244
mp-767141,Sn(PO3)2,O-P-Sn,3.8399,6.3207,2.4808,2.48997758,True,,,,,,,,,0.003369650972197,-2.4279256222817462,,3.560158569328655,1032.3015445164647,72,3,['O' 'P' 'Sn'],"O,P,Sn",Monoclinic,True,False,0.0002159,NM,,False,False,False,3.298864458255915e-09,1.4152859823432303e-18,0.9348277236564388,0.5,0.5,1.0,0.1,0.5028362385649432
mp-29590,Sn2OF5,F-O-Sn,1.9107999999999992,3.3785,1.4677,1.611940199999999,False,1.7586675401185592,13.512915016666668,10.4200035,3.092911516666666,,,,,0.0,-2.635444859375,-0.017740170000000003,5.053798285036001,228.95681025911895,16,3,['F' 'O' 'Sn'],"F,O,Sn",Monoclinic,False,False,0.0,NM,,True,False,False,0.3612574199906253,0.030985125878927468,1.0,0.13849052897094152,0.5,1.0,0.0,0.5157357032251366
mp-555836,Sn2PClO4,Cl-O-P-Sn,2.570599999999999,5.7828,3.2122,3.24181987,True,2.066945985425518,27.795603796666672,23.52333809,4.272265706666666,,,,,0.0,-2.139350682455357,-0.010533332968743,4.305764312204171,283.72195468212544,16,4,['Cl' 'O' 'P' 'Sn'],"Cl,O,P,Sn",Orthorhombic,False,False,0.0,NM,,True,False,False,0.008805082873349175,8.3752952912148e-06,1.0,0.288199069677301,0.5,1.0,0.1,0.5454323874642261
mp-23216,SnBr4,Br-Sn,2.7107,0.2059,-2.5048,-2.40682028,False,,,,,,,,,0.0,-1.117422941499999,-0.413414994500001,3.67899472345487,791.3655785001996,20,2,['Br' 'Sn'],"Br,Sn",Monoclinic,False,False,0.0,NM,,True,False,False,0.002819184046114574,7.851670110294858e-07,1.0,0.5,0.5,1.0,0.0,0.4757049137865803
mp-555487,SnO2,O-Sn,0.8470999999999991,6.2749,5.4278,5.48780925,True,,,,,,,,,0.011379991388888,-2.096102013611111,,6.9219876679781684,433.8485338333522,36,2,['O' 'Sn'],"O,Sn",Orthorhombic,False,False,0.0,NM,,False,False,False,0.46803133449811907,0.6611683893212301,0.7964429104029918,0.5,0.5,1.0,0.1,0.7402938196234622
mp-570370,SnPSe3,P-Se-Sn,1.497399999999999,4.7123,3.2149,3.29487454,False,3.222323171771157,36.743719353333326,26.36035273,10.383366623333332,,,,,0.0020492274999970002,-0.288478995032735,,4.663962457921832,550.5226376276487,20,3,['P' 'Se' 'Sn'],"P,Se,Sn",Monoclinic,False,False,0.0,NM,,False,False,False,0.9255000203319266,0.45326333904788874,0.9598439594224716,0.999319336804534,0.5,1.0,0.0,0.8392233963164629
mp-1218961,SnPbS2,Pb-S-Sn,1.0877,3.5877,2.5,3.5875924,False,,,,,,,,,0.042524888124999,-0.693855182499998,,4.31417610945618,300.25508514454515,8,3,['Pb' 'S' 'Sn'],"Pb,S,Sn",Triclinic,True,False,4.1100000000000016e-05,NM,,False,True,False,0.8196131803946937,0.9942207091690491,0.42720223376465266,0.5,0.5,1.0,0.0,0.6172532639236746
mp-1379,SnS,S-Sn,1.1323,4.1988,3.0665,3.12669676,False,,,,,,,,,0.07615808624999901,-0.39592302890624903,,3.93571391231366,127.22864687054096,4,2,['S' 'Sn'],"S,Sn",Orthorhombic,False,False,0.0,NM,,False,False,False,0.873881687703567,0.9991598531211853,0.2180214721374797,0.5,0.5,1.0,0.0,0.6478497679284394
mp-1179359,Sr(CO2)2,C-O-Sr,3.079399999999999,3.3042,0.2248,0.22489313,False,,,,,,,,,0.15912163321428002,-2.147720711785714,,2.933336089550532,397.71156419140095,28,3,['C' 'O' 'Sr'],"C,O,Sr",Orthorhombic,True,False,0.0024601,NM,,False,False,False,7.831854598249316e-05,5.455876989558323e-10,0.04148461413239782,0.5,0.5,1.0,0.0,0.21185165992628993
mp-625803,Sr(H8O5)2,H-O-Sr,3.8525,3.4454000000000002,-0.4071,-0.3305539,False,,,,,,,,,0.0007580983333330001,-1.3999461790740741,,1.951305814602114,448.8812538848657,54,3,['H' 'O' 'Sr'],"H,O,Sr",Monoclinic,True,False,0.0,NM,,False,False,False,2.708012729380322e-09,9.6624642238654e-19,0.9849523972265404,0.5,0.5,1.0,0.0,0.4241142899852745
mp-1218935,Sr10Mg5Mo(W2O15)2,Mg-Mo-O-Sr-W,2.626,5.2223,2.5963000000000003,2.58088484,False,,,,,,,,,0.000540399466665,-2.9598721997,,5.941772839216221,645.2950040847799,50,5,['Mg' 'Mo' 'O' 'Sr' 'W'],"Mg,Mo,O,Sr,W",Triclinic,True,False,0.000126499999999,NM,,False,False,False,0.005695308575322197,3.371340898528173e-06,0.9892502071324546,0.5,0.5,1.0,0.0,0.4263631961652711
mp-581913,Sr11(Ge2N3)2,Ge-N-Sr,0.1774,3.0812,2.9038,2.99407303,True,,,,,,,,,0.017820914682539,-0.7008211702380951,,4.391540323608027,1012.1728896254839,42,3,['Ge' 'N' 'Sr'],"Ge,N,Sr",Tetragonal,False,False,0.0658744,NM,,False,False,False,0.014641854206783897,0.007182685074657937,0.7001796782578187,0.5,0.5,1.0,0.1,0.5047827858773493
mp-1218885,Sr15Pd5O24,O-Pd-Sr,0.684099999999999,3.8019,3.1178,3.11780924,False,,,,,,,,,0.014603639924239001,-2.457921683181818,,5.5567927200580485,666.507211797418,44,3,['O' 'Pd' 'Sr'],"O,Pd,Sr",Trigonal,True,True,1.9982701,FM,,False,False,False,0.26069867741820574,0.3479820085893539,0.7467141743342034,0.5,0.5,0.0,0.0,0.3861454628038548
mp-677636,Sr22Nb10O47,Nb-O-Sr,2.361899999999999,4.2505,1.8886,1.93695938,False,,,,,,,,,0.07310046620253201,-3.202888136139239,,4.7364872842190575,1265.1457615966558,79,3,['Nb' 'O' 'Sr'],"Nb,O,Sr",Triclinic,True,False,0.0665268,NM,,False,False,False,0.038259102190662794,0.0001900126221664089,0.2317701052970817,0.5,0.5,1.0,0.0,0.263282223388735
mp-675428,Sr24Ni19O54,Ni-O-Sr,0.45460000000000006,3.8586,3.404,3.47695507,False,,,,,,,,,0.060246541005154,-2.0166117674226802,,5.447054480415669,1244.4078461486613,97,3,['Ni' 'O' 'Sr'],"Ni,O,Sr",Triclinic,True,True,1.0871559,FiM,,False,False,False,0.08631161295482301,0.0854552869055321,0.29971273289203865,0.5,0.5,0.0,0.0,0.21089194154779067
mp-1046341,Sr2AlCu2SbO7,Al-Cu-O-Sb-Sr,0.14900000000000002,5.1496,5.0006,5.09773907,False,,,,,,,,,0.18950455336538402,-2.223111456153845,,5.438388924915808,343.8513305535235,26,5,['Al' 'Cu' 'O' 'Sb' 'Sr'],"Al,Cu,O,Sb,Sr",Monoclinic,True,True,0.000274,AFM,,False,False,False,0.011881732706111835,0.005310838452386324,0.022593544224188564,0.5,0.5,0.5,0.0,0.16597390050038976
mp-1046779,Sr2AlGaCo2O7,Al-Co-Ga-O-Sr,0.7172000000000001,4.4438,3.7266,4.44380414,False,,,,,,,,,0.145766538257205,-2.376502869423078,,4.905625679440461,339.7200402857019,26,5,['Al' 'Co' 'Ga' 'O' 'Sr'],"Al,Co,Ga,O,Sr",Triclinic,True,True,9.999596799999999,FM,,False,False,False,0.2975644317901737,0.4060102437087815,0.05418610519362289,0.5,0.5,0.0,0.0,0.24645525372203975
mp-1179258,Sr2CaWO6,Ca-O-Sr-W,3.1576,5.3452,2.1876,2.18763601,False,,,,,,,,,0.0728764145,-2.9762325085,,5.57053023437481,295.20465399328816,20,4,['Ca' 'O' 'Sr' 'W'],"Ca,O,Sr,W",Orthorhombic,False,False,0.0008761999999990001,NM,,False,False,False,3.283656095788354e-05,9.609998077541835e-11,0.2328110054435949,0.5,0.5,1.0,0.0,0.28321096051555317
mp-23114,Sr2Co(BrO)2,Br-Co-O-Sr,0.3275,4.0045,3.677,3.7994372,False,,,,,,,,,0.0,-2.344424367857143,-0.007154072261905,4.84201840479587,584.3483970130786,28,4,['Br' 'Co' 'O' 'Sr'],"Br,Co,O,Sr",Tetragonal,False,True,0.0001584,AFM,,True,False,False,0.04061518444244351,0.03052524023564035,1.0,0.5,0.5,0.5,0.0,0.4397325821459569
mp-2767097,Sr2CoO4,Co-O-Sr,0.49570000000000003,3.4746,2.9789,2.98482885,False,,,,,,,,,0.00100518142857,-2.294621833571428,,5.421806291635915,365.2836172922634,28,3,['Co' 'O' 'Sr'],"Co,O,Sr",Orthorhombic,True,True,0.0018433,AFM,,False,False,False,0.10778327496949817,0.11471775175447882,0.9800971019814889,0.5,0.5,0.5,0.0,0.4177599813008267
mp-1273949,Sr2CoSbO6,Co-O-Sb-Sr,0.29350000000000004,4.0319,3.7384,3.8873383500000003,False,,,,,,,,,0.018210899000019,-2.3576230095,,5.8533410033356486,256.4165482320467,20,4,['Co' 'O' 'Sb' 'Sr'],"Co,O,Sb,Sr",Tetragonal,True,True,1.5000000000000002e-05,AFM,,False,False,False,0.03263460562945602,0.02248262478216927,0.6947397388677921,0.5,0.5,0.5,0.0,0.3241943818574737
mp-1208846,Sr2CoSi2O7,Co-O-Si-Sr,3.4006,5.7407,2.3401,2.3486338,False,,,,,,,,,0.0,-3.092014428541667,-0.012353843333329001,3.8897491253086853,687.0379124516201,48,4,['Co' 'O' 'Si' 'Sr'],"Co,O,Si,Sr",Tetragonal,True,True,1.1200000000000001e-05,AFM,,True,False,False,1.7272567096495338e-06,2.8247057755386924e-13,1.0,0.5,0.5,0.5,0.0,0.3825003886327978
mp-886160,Sr2Cr2O7,Cr-O-Sr,0.9242999999999991,2.4737,1.549399999999999,1.54962076,False,,,,,,,,,0.06905516088067401,-2.468616637954545,,3.904393701853611,665.5572440242015,44,3,['Cr' 'O' 'Sr'],"Cr,O,Sr",Triclinic,True,True,7.9996875,FM,,False,False,False,0.5827364336308447,0.808342528492365,0.2513011602093207,0.5,0.5,0.0,0.0,0.40928469996050654
mp-690794,Sr2HN,H-N-Sr,1.8058,3.5604,1.7546,1.97406357,True,2.366879736418111,21.469284473348342,15.867164786681677,5.6021196866666685,39.431,27.03,0.529,0.221,0.0,-0.758281971875,-0.054772786874998,3.980250414677526,79.3732125890664,4,3,['H' 'N' 'Sr'],"H,N,Sr",Trigonal,False,False,0.0,NM,,True,False,False,0.5076159480993593,0.0733217491435633,1.0,0.49995074828411,0.3200525855627154,1.0,0.1,0.6949001201952623
mp-677529,Sr2La18AlSi11O52,Al-La-O-Si-Sr,0.22409999999999902,9.0568,8.832699999999999,8.91252386,False,,,,,,,,,0.007924069955352001,-3.726181933214287,,5.293039231400975,1205.7655764533392,84,5,['Al' 'La' 'O' 'Si' 'Sr'],"Al,La,O,Si,Sr",Triclinic,True,True,3.0041921,FM,,False,False,True,0.020417711760828537,0.01157285060773774,0.8534388383677732,0.5,0.5,0.0,0.0,0.31068005861097997
mp-1218793,Sr2LaTi2Nb3O15,La-Nb-O-Sr-Ti,1.5888,4.3971,2.8083,2.81433235,False,,,,,,,,,0.068199668804341,-3.356631151159421,,4.9954603043297325,617.3442406928507,46,5,['La' 'Nb' 'O' 'Sr' 'Ti'],"La,Nb,O,Sr,Ti",Orthorhombic,True,False,0.005378399999999,NM,,False,False,True,0.8241176336317225,0.2949458332641448,0.25563787771447716,0.5,0.5,1.0,0.0,0.48526267754355445
mp-1235637,Sr2LiFeO3F,F-Fe-Li-O-Sr,2.0699,3.2132,1.1433,1.19304282,False,,,,,,,,,0.13982780060416702,-2.5889194829166673,,3.857068888218221,131.3178383608309,8,5,['F' 'Fe' 'Li' 'O' 'Sr'],"F,Fe,Li,O,Sr",Triclinic,True,True,4.0001788,FM,,False,False,False,0.1892178501808265,0.006652028794990919,0.06101985279615642,0.5,0.5,0.0,0.0,0.1697015070571449
mp-1522778,Sr2NdVO6,Nd-O-Sr-V,1.6477,3.95,2.3023,2.3458214,False,,,,,,,,,0.182999948374988,-3.03149778275,,5.256193356471317,147.35159322784548,10,4,['Nd' 'O' 'Sr' 'V'],"Nd,O,Sr,V",Cubic,True,False,0.0,NM,,False,False,True,0.7438820577462484,0.21287705212473917,0.02573253929519922,0.5,0.5,1.0,0.0,0.4044016863711655
mp-1218718,Sr2PrGaO5,Ga-O-Pr-Sr,3.4958,5.9978,2.502,5.99765671,False,,,,,,,,,0.031757397986110006,-3.068383713796296,,5.771108832851694,268.0910913641109,18,4,['Ga' 'O' 'Pr' 'Sr'],"Ga,O,Pr,Sr",Orthorhombic,True,False,0.0008188,NM,,False,False,True,4.927050464545963e-07,2.4067350541733783e-14,0.5298570850103419,0.5,0.5,1.0,0.0,0.3217179549859656
mp-17676,Sr2SnS3F2,F-S-Sn-Sr,2.0801,4.648,2.5679,2.59612953,True,,,,,,,,,0.0,-2.467599055312499,-0.013846946875003001,4.103488517177864,693.0163860293587,32,4,['F' 'S' 'Sn' 'Sr'],"F,S,Sn,Sr",Orthorhombic,False,False,0.0002283,NM,,True,False,False,0.18055631936215386,0.0059696515374218695,1.0,0.5,0.5,1.0,0.1,0.6210345275711517
mp-1190108,Sr2TaInO6,In-O-Sr-Ta,3.9813,6.7431,2.7618,6.74343843,False,,,,,,,,,0.0,-3.0995229389,-0.028086413833333,6.8134132521720225,276.3752621319791,20,4,['In' 'O' 'Sr' 'Ta'],"In,O,Sr,Ta",Monoclinic,False,False,0.0002353,NM,,True,False,False,3.4021093921052353e-10,1.7650149095005862e-20,1.0,0.5,0.5,1.0,0.0,0.4750000000850527
mp-1208756,Sr2TbTaO6,O-Sr-Ta-Tb,3.8367,5.5663,1.7296,1.7298764100000001,False,,,,,,,,,0.0,-3.590514610899999,-0.0262283463125,6.985184881212723,290.5496223356347,20,4,['O' 'Sr' 'Ta' 'Tb'],"O,Sr,Ta,Tb",Monoclinic,True,False,0.0006538,NM,,True,False,True,3.467882945802019e-09,1.5589028694190968e-18,1.0,0.5,0.5,1.0,0.0,0.4275000007802736
mp-1218529,Sr2TiP2O9,O-P-Sr-Ti,2.8073,4.9626,2.1553,2.15527438,True,,,,,,,,,0.010836186071443,-3.283568783044219,,4.04320921136298,352.4194740604765,28,4,['O' 'P' 'Sr' 'Ti'],"O,P,Sr,Ti",Monoclinic,True,False,0.0015137,NM,,False,False,False,0.0011968896670093538,1.3519296317392298e-07,0.8051523849297095,0.5,0.5,1.0,0.1,0.47392860503531176
mp-1218556,Sr2V3O9,O-Sr-V,1.7738,3.3319,1.5581,1.55810253,False,,,,,,,,,0.014886901964290001,-2.816274826071431,,4.218728714619726,371.6155412305026,28,3,['O' 'Sr' 'V'],"O,Sr,V",Monoclinic,True,True,2.0000001,FM,,False,False,False,0.5553981000406317,0.09303803519112602,0.7424958190087372,0.5,0.5,0.0,0.0,0.41708626653691006
mp-1520823,Sr2YNbO6,Nb-O-Sr-Y,2.8887,4.8814,1.9927000000000001,2.01003229,True,,,,,,,,,0.073831718999999,-3.392732060999999,,4.996785832238873,150.55777342522782,10,4,['Nb' 'O' 'Sr' 'Y'],"Nb,O,Sr,Y",Cubic,True,False,0.0,NM,,False,False,True,0.0005557322017632415,2.832721815556983e-08,0.2284051210595589,0.5,0.5,1.0,0.1,0.344016195807972
mp-1076761,Sr3Ca(Fe2O5)2,Ca-Fe-O-Sr,0.7409999999999991,3.9532,3.2122,3.22003529,True,,,,,,,,,0.015285220677096001,-2.377882791597222,,4.566136215310208,1996.6953838217112,144,4,['Ca' 'Fe' 'O' 'Sr'],"Ca,Fe,O,Sr",Triclinic,True,True,159.7345242,FM,,False,False,False,0.3258711813306386,0.4502260200401725,0.7366043175414406,0.5,0.5,0.0,0.1,0.5023374999516411
mp-1644003,Sr3CaV4O12,Ca-O-Sr-V,0.40090000000000003,4.4518,4.0509,4.09388497,False,,,,,,,,,0.033747393875003,-2.908300615750001,,4.870241115715627,476.4500584435341,40,4,['Ca' 'O' 'Sr' 'V'],"Ca,O,Sr,V",Monoclinic,True,True,8.000855,FM,,False,False,False,0.063547664586557,0.056540137206728264,0.5091829598046903,0.5,0.5,0.0,0.0,0.24899730901093897
mp-18652,Sr3HoRhO6,Ho-O-Rh-Sr,2.160199999999999,5.5085,3.3483,3.5402546900000003,False,,,,,,,,,0.0,-2.934729701818182,-0.038153703011352,6.485332449062302,320.9232285986346,22,4,['Ho' 'O' 'Rh' 'Sr'],"Ho,O,Rh,Sr",Trigonal,False,False,0.001045699999999,NM,,True,False,True,0.12217814126053952,0.0024511444961355434,1.0,0.5,0.5,1.0,0.0,0.5059122069895552
mp-757624,Sr3La4O9,La-O-Sr,3.840699999999999,8.2426,4.4019,4.4020339,False,,,,,,,,,0.059594327499998004,-3.516220070000002,,6.002057282713452,532.5606606010646,32,3,['La' 'O' 'Sr'],"La,O,Sr",Monoclinic,True,False,0.0007409,NM,,False,False,True,3.257880418987583e-09,1.3814741779499828e-18,0.303647876473234,0.5,0.5,1.0,0.0,0.27082077293950074
mp-2242152,Sr3MgV2O8,Mg-O-Sr-V,1.604099999999999,4.2626,2.6585,2.70913397,False,,,,,,,,,0.134538505714282,-2.842817693214286,,3.9654806248146732,216.51106484980053,14,4,['Mg' 'O' 'Sr' 'V'],"Mg,O,Sr,V",Monoclinic,True,True,1e-07,AFM,,False,False,False,0.8041535614197528,0.27199813874588863,0.06782868341474076,0.5,0.5,0.5,0.0,0.390415753818456
mp-1246448,Sr3MoN3,Mo-N-Sr,0.13719999999999902,4.0802,3.943,3.94334106,False,,,,,,,,,0.032328946071428,-0.9097561964285711,,4.505964443793772,295.42063326542336,14,3,['Mo' 'N' 'Sr'],"Mo,N,Sr",Hexagonal,True,False,0.0007786,NM,,False,False,False,0.010877873576415892,0.004672373931270664,0.5238347948220246,0.5,0.5,1.0,0.0,0.32344112087037064
mp-14288,Sr3P4,P-Sr,0.8898,4.399,3.5092,3.61388811,False,3.074801773546707,16.676199880071305,7.221793933465331,9.454405946605975,,,,,0.0,-1.107893037414965,-0.02167359047619,3.5076971761491142,366.17862612291646,14,2,['P' 'Sr'],"P,Sr",Orthorhombic,False,False,0.0,NM,,True,False,False,0.530797267196019,0.7449782749101355,1.0,0.9730849166310277,0.5,1.0,0.0,0.7904087955301793
mp-1013554,Sr3PN,N-P-Sr,0.519699999999999,3.5722,3.0525,3.12298859,True,,,,,49.284,39.817,0.179,0.182,0.0,-0.95271940134524,-0.005059232399998,3.94755735582669,129.49301741662526,5,3,['N' 'P' 'Sr'],"N,P,Sr",Cubic,True,False,0.0,NM,,True,False,False,0.12211552192527562,0.13506481562792344,1.0,0.5,0.40459399255442796,1.0,0.1,0.5546232018728552
mp-1246857,Sr3Y3N5,N-Sr-Y,1.0318,3.3041,2.2723,3.30438801,False,,,,,,,,,0.16117568136363503,-1.234393239886365,,4.4565845778254705,446.8343664986039,22,3,['N' 'Sr' 'Y'],"N,Sr,Y",Triclinic,True,False,0.0015038,NM,,False,False,True,0.7431665318434002,0.9577025881442325,0.03981491742377676,0.5,0.5,1.0,0.0,0.5079606754845862
mp-29910,Sr4I6O,I-O-Sr,3.5855,5.6153,2.0298,2.15662265,True,2.024214671586654,10.984400956666668,6.886955920000001,4.097445036666667,,,,,0.0,-2.185332644090906,-0.004586918636359,4.746417358496219,789.1983364752082,22,3,['I' 'O' 'Sr'],"I,O,Sr",Hexagonal,False,False,0.0,NM,,True,False,False,1.4347650673960433e-07,2.156043881460757e-15,1.0,0.26300040474012987,0.5,1.0,0.1,0.5394500965801464
mp-570983,Sr4Sn2Se9,Se-Sn-Sr,0.979499999999999,3.7306,2.7511,3.24526507,True,,,,,,,,,0.006121704333335001,-1.431508290520834,,4.9687553907376865,1735.868425773024,60,3,['Se' 'Sn' 'Sr'],"Se,Sn,Sr",Orthorhombic,False,False,0.0010649,NM,,False,False,False,0.6662263633697383,0.8961315518210327,0.8847642207805431,0.5,0.5,1.0,0.1,0.8471673788107252
